"building_name","room_number","abbr","number","reg_number","start_time","end_time","session_start","session_end","is_sunday","is_monday","is_tuesday","is_wednesday","is_thursday","is_friday","is_saturday"
"Knox","04","MAE","594LEC","20882","1100","1150","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Furnas","611","MAE","501TUT","23140","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Furnas","1009","MAE","501TUT","11100","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Jarvis","324","MAE","501TUT","11950","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Furnas","606","MAE","501TUT","10750","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","MAE","501TUT","12149","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Furnas","1004","MAE","501TUT","19599","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Unknown",,"MAE","501TUT","23636","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Jarvis","339","MAE","501TUT","19528","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","MAE","501TUT","12951","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Unknown",,"MAE","501TUT","21308","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Unknown",,"MAE","501TUT","20452","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Jarvis","336","MAE","501TUT","12843","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","MAE","501TUT","11166","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","MAE","501TUT","15996","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Unknown",,"MAE","601TUT","23638","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Unknown",,"MAE","601TUT","23376","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Unknown",,"MAE","601TUT","23639","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Unknown",,"MAE","601TUT","20498","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Unknown",,"MAE","560TUT","20407","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Unknown",,"MAE","560TUT","20210","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Unknown",,"MAE","560TUT","20204","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Furnas","611","MAE","560TUT","23141","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","MAE","560TUT","23171","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","MAE","560TUT","12454","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","MAE","560TUT","12732","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","MAE","560TUT","16906","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Furnas","1004","MAE","560TUT","19420","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Jarvis","339","MAE","560TUT","19529","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","MAE","560TUT","12841","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","MAE","560TUT","10749","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Obrian","212","MAE","671LEC","23508","900","1150","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Bell","250","MAE","670LEC","23507","930","1050","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Arr","Arr","MAE","660TUT","12842","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","MAE","660TUT","11165","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","MAE","660TUT","11876","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","MAE","660TUT","12148","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","MAE","660TUT","12954","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Unknown",,"MAE","660TUT","23641","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","MAE","660TUT","12999","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Furnas","611","MAE","660TUT","23142","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","MAE","660TUT","16919","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Jarvis","339","MAE","660TUT","19530","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","MAE","660TUT","12453","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","MAE","660TUT","15998","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Knox","04","MCH","502LEC","14877","1100","1220","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Cooke","114","MCH","514LEC","23973","1100","1150","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Nsc","Arr","MCH","511TUT","16731","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","Arr","MCH","511TUT","17729","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","436","MCH","511TUT","11633","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","Arr","MCH","511TUT","21457","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","760","MCH","511TUT","20792","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","Arr","MCH","511TUT","11532","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","660","MCH","511TUT","12100","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","553","MCH","511TUT","12244","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","Arr","MCH","511TUT","13430","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","582","MCH","511TUT","12975","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","540","MCH","511TUT","10803","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","760","MCH","511TUT","11928","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","Arr","MCH","511TUT","11807","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","465","MCH","511TUT","12555","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","840","MCH","511TUT","11444","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","415","MCH","511TUT","10706","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","552","MCH","511TUT","13292","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","716","MCH","616LAB","17738","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","Arr","MCH","616LAB","17285","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","657","MCH","616LAB","17739","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","410","MCH","616LAB","17740","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","760","MCH","616LAB","20793","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","Arr","MCH","616LAB","13047","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","Arr","MCH","616LAB","11824","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","553","MCH","616LAB","12301","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","Arr","MCH","616LAB","10659","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","840","MCH","616LAB","11436","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","415","MCH","616LAB","10701","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","540","MCH","616LAB","10805","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","465","MCH","616LAB","12548","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","552","MCH","616LAB","13290","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","Arr","MCH","616LAB","12605","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","Arr","MCH","616LAB","11783","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","716","MCH","700TUT","17741","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","Arr","MCH","700TUT","17287","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","465","MCH","700TUT","12549","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","657","MCH","700TUT","17742","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","410","MCH","700TUT","17743","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","760","MCH","700TUT","20794","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","Arr","MCH","700TUT","10910","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","660","MCH","700TUT","12096","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","415","MCH","700TUT","10703","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","436","MCH","700TUT","11630","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","553","MCH","700TUT","12243","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","552","MCH","700TUT","13287","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","540","MCH","700TUT","10811","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","840","MCH","700TUT","11441","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","582","MCH","700TUT","12980","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","Arr","MCH","700TUT","10661","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","Arr","MCH","700TUT","11818","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
